id,sqm,room,price,description,agency,url,date,source
9883668,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9883668,2020-01-26,hu
9608119,27,2,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2020-01-26,hu
9739093,30,1,43300000,"Budapest, 5th district, Vaci street, 30 m2 135.000 Euro
Vaci-street,sunny studio&balcony,view,newly furnished,internet,AC (5thVaci-utca,Ferencziek-tere,Main-Market)
5th-Vaci-street,sunny studio&balcony,view,newly furnished,internet
-near...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;1-szoba;nincs-megadva-epitesu/9739093,2020-01-26,hu
9862327,29,1,29900000,"V. kerületben, Ferenciek teréhez közel, tulajdoni lap szerint 28 nm-es, valóságban 29 nm-es, frissen felújított lakás keresi leendő tulajdonosát!
A szépen karbantartott, jó állapotú, kb. 60 lakásos ház az 1920-as években épült.
A...","City Cartel - XI. ker, Hegyalja út",https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9862327,2020-01-26,hu
9890672,31,1,36000000,"Eladó az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes, belső udvarra néző garzon lakás. Alacsony...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9890672,2020-01-26,hu
9744984,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Bokréta,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744984,2020-01-26,hu
9836365,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9836365,2020-01-26,hu
9881198,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9881198,2020-01-26,hu
9889467,31,1,58000000,"A belváros szívében, az V. kerületi Apáczai Csere János utcán, 1 szobás, fiatalos, trendi designos garzonlakás eladó.
Az impozáns, jóállapotú, mindig tiszta társasház 5. emeletén helyezkedik el a napfényes, dunai panorámás 33 nm-es ingatlan.
A...",Duna House - Óhegy,https://ingatlanok.hu/elado/lakas/budapest_v_ker/58-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9889467,2020-01-26,hu
9761402,27,2,23500000,"ELADÓ az 5.kerületben, a Jászai és a Nyugati tér között egy udvari bejárattal rendelkező, LAKÁSCÉLRA (így akár rövid- vagy hosszútávú kiadásra) IS KIALAKÍTHATÓ ingatlan.
A helyiség belső két szintes (15 nm alapterület+ 12 nm galéria), összesen...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/23-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9761402,2020-01-26,hu
9752059,32,1,36500000,"Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik.
A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai konyhás...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/lipotvaros;36-millio-ft;32-negyzetmeter;1-1-szoba;tegla-epitesu/9752059,2020-01-26,hu
9879813,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9879813,2020-01-26,hu
9879697,31,1,36000000,"Befektetők figyelmébe! Megvételre kínálunk az V.kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4.emeletén lévő jelenleg egy szobás, de igény szerint másfél szobássá alakítható ( lásd átalakítási terv) csendes, belső...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9879697,2020-01-26,hu
9887393,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9887393,2020-01-26,hu
9738947,30,1,43300000,"Budapest, 5th district, Vaci street, 30 m2 130.000 Euro
Vaci-street,sunny studio&balcony,view,newly furnished,internet,AC (5thVaci-utca,Ferencziek-tere,Main-Market)
5th-Vaci-street,sunny studio&balcony,view,newly furnished,internet
-near...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;1-szoba;nincs-megadva-epitesu/9738947,2020-01-26,hu
9737873,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737873,2020-01-26,hu
9729050,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9729050,2020-01-26,hu
9737619,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737619,2020-01-26,hu
9884707,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9884707,2020-01-26,hu
9691179,29,1,29900000,"Eladó a Belváros szívében, közel a Bazilikához egy 20nm-es lakás!
Jelenleg hosszútávra ki van adva, Budapest egyik legcsodálatosabb környékén, a Hercegprímás utcában, ez a földszinten található 20 nm-es (+9 nm galéria) igényesen felújított és...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9691179,2020-01-26,hu
9855916,29,1,39900000,"ELADÓ GYÖNYÖRŰEN FELÚJÍTOTT STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI SZABADSÁG TÉR SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ TERVEI ALAPJÁN!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok egy igényesen korszerűsített belvárosi tégla lakást, amely felújított, jó...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-1-szoba;tegla-epitesu/9855916,2020-01-26,hu
9879451,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",OTP Ingatlanpont Szépvölgyi út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9879451,2020-01-26,hu
9882040,29,1,39900000,"Szabadság térnél eladó garzonlakás!
Budapest szívében, az V. kerületben, a Parlament, a Szabadság tér közvetlen szomszédságában, a Batthyány-örökmécsesnél eladó egy kis 29 négyzetméteres felújított lakás.
Az épület az 1800-as évek végén épült...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;39-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9882040,2020-01-26,hu
9842353,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9842353,2020-01-26,hu
9884521,26,1,36500000,"V.ker. Nagy Ignác utcában 1 SZOBÁS,GYÖNYÖRŰ KISLAKÁS eladó!
37 900 000 Ft
FELÚJÍTOTT és BERENDEZETT gyönyörű kislakás eladó, az V. kerület egyik legkedveltebb részén a Lipótvárosban, a Parlamenthez, Kossuth térhez és a Nyugati Pályaudvarhoz...",AL-MA Digital Kft,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9884521,2020-01-26,hu
