id,sqm,room,price,description,agency,url,date,source
9855815,30,1,39900000,"ELADÓ KÉT 5. EMELETI STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI KATONA JÓZSEF SZÍNHÁZ SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ ÁLTAL FELÚJÍTVA!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok két igényesen korszerűsített belvárosi tégla lakást, amely jó állapotú és jó...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;30-negyzetmeter;1-1-szoba;tegla-epitesu/9855815,2020-02-23,hu
9739093,30,1,43300000,"Budapest, 5th district, Vaci street, 30 m2 135.000 Euro
Vaci-street,sunny studio&balcony,view,newly furnished,internet,AC (5thVaci-utca,Ferencziek-tere,Main-Market)
5th-Vaci-street,sunny studio&balcony,view,newly furnished,internet
-near...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;1-szoba;nincs-megadva-epitesu/9739093,2020-02-23,hu
9608119,27,2,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2020-02-23,hu
9744403,32,1,36500000,Kiváló elosztású 1 szoba + galériás lakást kínálunk megvételre az V. kerületben. Az ingatlan a Vígszínháztól 1 perc sétára található.Második emeleti elhelyezkedésének és utcai tájolásának köszönhetően egész nap világos. A hasznos területet egy 5...,,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744403,2020-02-23,hu
9855264,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9855264,2020-02-23,hu
9744984,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Bokréta,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744984,2020-02-23,hu
9896989,26,1,24900000,"Azonosító: KI-VII-263
Budapest V. kerület Kálmán Imre utcában, téglalakás eladó.
Lipót városban, tiszta rendezett társasház, felújított udvarából megközelíthetõ, magasföldszinten található, 26m2-es, garzonlakás várja új tulajdonosát.
A hely...",Starting Ingatlan iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/24-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9896989,2020-02-23,hu
9761402,27,2,23500000,"ELADÓ az 5.kerületben, a Jászai és a Nyugati tér között egy udvari bejárattal rendelkező, LAKÁSCÉLRA (így akár rövid- vagy hosszútávú kiadásra) IS KIALAKÍTHATÓ ingatlan.
A helyiség belső két szintes (15 nm alapterület+ 12 nm galéria), összesen...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/23-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9761402,2020-02-23,hu
9738947,30,1,43300000,"Budapest, 5th district, Vaci street, 30 m2 130.000 Euro
Vaci-street,sunny studio&balcony,view,newly furnished,internet,AC (5thVaci-utca,Ferencziek-tere,Main-Market)
5th-Vaci-street,sunny studio&balcony,view,newly furnished,internet
-near...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;1-szoba;nincs-megadva-epitesu/9738947,2020-02-23,hu
9737619,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737619,2020-02-23,hu
9737873,32,1,36500000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737873,2020-02-23,hu
9912245,32,1,59900000,"V. KERÜLETBEN, EGYEDI, DESIGN LAKÁS! A SZABADSÁG TÉR ÉS A KOSSUTH TÉR SZOMSZÉDSÁGÁBAN, FELÚJÍTOTT HÁZBAN, GYÖNYÖRŰ, KÜLÖNLEGES LAKÁSOK VÁRJÁK ÚJ TULAJDONOSAIKAT! Várható befejezés április közepe.Két lakás lesz kialakitva :4,4 méteres belmagasság,...",OTP Ingatlanpont Szépvölgyi út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/59-millio-ft;32-negyzetmeter;1-1-szoba;tegla-epitesu/9912245,2020-02-23,hu
9907843,30,1,51000000,"V. kerületben, a Belvárosban, a Világörökség részeként ismert Belgrád rakparton, közvetlenül a Fővám térnél, kiváló állapotú bauhaus épület földszintjén kínálunk eladásra egy 30 nm-es, 1 szobás, dunai panorámás garzont. A két kétszárnyú ablak...",Homexpress Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;51-millio-ft;30-negyzetmeter;1-szoba;tegla-epitesu/9907843,2020-02-23,hu
9884521,26,1,36500000,"V.ker. Nagy Ignác utcában 1 SZOBÁS,GYÖNYÖRŰ KISLAKÁS eladó!
37 900 000 Ft
FELÚJÍTOTT és BERENDEZETT gyönyörű kislakás eladó, az V. kerület egyik legkedveltebb részén a Lipótvárosban, a Parlamenthez, Kossuth térhez és a Nyugati Pályaudvarhoz...",AL-MA Digital Kft,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9884521,2020-02-23,hu
